currentSrc,currentBasename,currentHash,proposedBasename,proposedSrc,qids,numbers,topic,subtopics,dryRun,semanticSource
/qbank/2023-test1/images/img_dc139a3b9084ba477f5c73f15c4395d7.jpeg,img_dc139a3b9084ba477f5c73f15c4395d7.jpeg,dc139a3b9084ba477f5c73f15c4395d7,signal-lights-allowed-intersection-turn-right-dc139a3b.jpeg,/qbank/2023-test1/images/signal-lights-allowed-intersection-turn-right-dc139a3b.jpeg,q0678,678,traffic-signals,traffic-signals:signal-lights,true,signal-lights-allowed-intersection-turn-right
/qbank/2023-test1/images/img_d1f6c560dea19224fb8772147449b272.jpeg,img_d1f6c560dea19224fb8772147449b272.jpeg,d1f6c560dea19224fb8772147449b272,mcq-meaning-sign-continuous-downslopes-d1f6c560.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-continuous-downslopes-d1f6c560.jpeg,q0679,679,mcq,,true,mcq-meaning-sign-continuous-downslopes
/qbank/2023-test1/images/img_0d5b6d9219d496aa20c6f81a81f76246.jpeg,img_0d5b6d9219d496aa20c6f81a81f76246.jpeg,0d5b6d9219d496aa20c6f81a81f76246,traffic-signs-sign-narrows-both-0d5b6d92.jpeg,/qbank/2023-test1/images/traffic-signs-sign-narrows-both-0d5b6d92.jpeg,q0680,680,traffic-signs,,true,traffic-signs-sign-narrows-both
/qbank/2023-test1/images/img_d5d9ffc8037a5e54921ddddc4687e9e9.jpeg,img_d5d9ffc8037a5e54921ddddc4687e9e9.jpeg,d5d9ffc8037a5e54921ddddc4687e9e9,mcq-meaning-sign-overflowing-d5d9ffc8.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-overflowing-d5d9ffc8.jpeg,q0681,681,mcq,,true,mcq-meaning-sign-overflowing
/qbank/2023-test1/images/img_38965619add6948dd9a50993e3baea59.jpeg,img_38965619add6948dd9a50993e3baea59.jpeg,38965619add6948dd9a50993e3baea59,traffic-lights-meaning-sign-unmanned-level-38965619.jpeg,/qbank/2023-test1/images/traffic-lights-meaning-sign-unmanned-level-38965619.jpeg,q0682,682,traffic-lights,,true,traffic-lights-meaning-sign-unmanned-level
/qbank/2023-test1/images/img_cb092b509b342f26576d9a830c36efff.jpeg,img_cb092b509b342f26576d9a830c36efff.jpeg,cb092b509b342f26576d9a830c36efff,police-hand-signals-meaning-sign-straight-through-cb092b50.jpeg,/qbank/2023-test1/images/police-hand-signals-meaning-sign-straight-through-cb092b50.jpeg,q0683,683,police-hand-signals,,true,police-hand-signals-meaning-sign-straight-through
/qbank/2023-test1/images/p65-684.jpg,p65-684.jpg,276d3e1ca53862d1e2f84c6d077d62e0,mcq-meaning-sign-width-limit-276d3e1c.jpg,/qbank/2023-test1/images/mcq-meaning-sign-width-limit-276d3e1c.jpg,q0684,684,mcq,,true,mcq-meaning-sign-width-limit
/qbank/2023-test1/images/img_de46201587f9c20caf98d4e2d54e1d05.jpeg,img_de46201587f9c20caf98d4e2d54e1d05.jpeg,de46201587f9c20caf98d4e2d54e1d05,mcq-meaning-sign-turn-left-de462015.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-turn-left-de462015.jpeg,q0685,685,mcq,,true,mcq-meaning-sign-turn-left
/qbank/2023-test1/images/img_e5510d4d79341a2686f456a43545b637.jpeg,img_e5510d4d79341a2686f456a43545b637.jpeg,e5510d4d79341a2686f456a43545b637,mcq-meaning-sign-lane-motorized-e5510d4d.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-lane-motorized-e5510d4d.jpeg,q0686,686,mcq,,true,mcq-meaning-sign-lane-motorized
/qbank/2023-test1/images/img_0b6bf942e14b8205768810795feaef8c.jpeg,img_0b6bf942e14b8205768810795feaef8c.jpeg,0b6bf942e14b8205768810795feaef8c,expressway-meaning-sign-township-0b6bf942.jpeg,/qbank/2023-test1/images/expressway-meaning-sign-township-0b6bf942.jpeg,q0687,687,expressway,,true,expressway-meaning-sign-township
/qbank/2023-test1/images/img_f5c334fc9007ba1a18939d8d638ec48b.jpeg,img_f5c334fc9007ba1a18939d8d638ec48b.jpeg,f5c334fc9007ba1a18939d8d638ec48b,expressway-meaning-sign-rescue-call-f5c334fc.jpeg,/qbank/2023-test1/images/expressway-meaning-sign-rescue-call-f5c334fc.jpeg,q0688,688,expressway,,true,expressway-meaning-sign-rescue-call
/qbank/2023-test1/images/img_c29b1a04b5ac0aeb0fdd172254e6ab0f.jpeg,img_c29b1a04b5ac0aeb0fdd172254e6ab0f.jpeg,c29b1a04b5ac0aeb0fdd172254e6ab0f,expressway-meaning-sign-gasoline-station-c29b1a04.jpeg,/qbank/2023-test1/images/expressway-meaning-sign-gasoline-station-c29b1a04.jpeg,q0689,689,expressway,,true,expressway-meaning-sign-gasoline-station
/qbank/2023-test1/images/img_c95fe3547ff2ceb8094e93e2b1f898a8.jpeg,img_c95fe3547ff2ceb8094e93e2b1f898a8.jpeg,c95fe3547ff2ceb8094e93e2b1f898a8,road-markings-marking-two-white-broken-lines-left-turn-c95fe354.jpeg,/qbank/2023-test1/images/road-markings-marking-two-white-broken-lines-left-turn-c95fe354.jpeg,q0690,690,road-markings,,true,road-markings-marking-two-white-broken-lines-left-turn
/qbank/2023-test1/images/img_8b2bedd6be73461458896f5fc764909f.jpeg,img_8b2bedd6be73461458896f5fc764909f.jpeg,8b2bedd6be73461458896f5fc764909f,parking-mean-white-rectangle-marking-horizontal-8b2bedd6.jpeg,/qbank/2023-test1/images/parking-mean-white-rectangle-marking-horizontal-8b2bedd6.jpeg,q0691,691,parking,,true,parking-mean-white-rectangle-marking-horizontal
/qbank/2023-test1/images/img_8186cb52035df346d563d71d6b25a24d.jpeg,img_8186cb52035df346d563d71d6b25a24d.jpeg,8186cb52035df346d563d71d6b25a24d,police-hand-signals-set-hand-signals-police-indicates-turn-right-8186cb52.jpeg,/qbank/2023-test1/images/police-hand-signals-set-hand-signals-police-indicates-turn-right-8186cb52.jpeg,q0692,692,police-hand-signals,,true,police-hand-signals-set-hand-signals-police-indicates-turn-right
/qbank/2023-test1/images/img_adc7181440046df18328d5f8cce958e2.jpeg,img_adc7181440046df18328d5f8cce958e2.jpeg,adc7181440046df18328d5f8cce958e2,mcq-meaning-sign-shaped-intersection-adc71814.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-shaped-intersection-adc71814.jpeg,q0693,693,mcq,,true,mcq-meaning-sign-shaped-intersection
/qbank/2023-test1/images/img_57f39b462b51f82e12cef9a65dd3eba6.jpeg,img_57f39b462b51f82e12cef9a65dd3eba6.jpeg,57f39b462b51f82e12cef9a65dd3eba6,mcq-meaning-sign-hump-bridge-57f39b46.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-hump-bridge-57f39b46.jpeg,q0694,694,mcq,,true,mcq-meaning-sign-hump-bridge
/qbank/2023-test1/images/img_0678745a85b418970489e0dae895c9fc.jpeg,img_0678745a85b418970489e0dae895c9fc.jpeg,0678745a85b418970489e0dae895c9fc,mcq-meaning-sign-turning-left-0678745a.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-turning-left-0678745a.jpeg,q0695,695,mcq,,true,mcq-meaning-sign-turning-left
/qbank/2023-test1/images/img_837d8aeae4f1d777d2ca5b295ef3d1a9.jpeg,img_837d8aeae4f1d777d2ca5b295ef3d1a9.jpeg,837d8aeae4f1d777d2ca5b295ef3d1a9,mcq-meaning-sign-overtaking-ban-837d8aea.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-overtaking-ban-837d8aea.jpeg,q0696,696,mcq,,true,mcq-meaning-sign-overtaking-ban
/qbank/2023-test1/images/img_dac6e1963b9d753d1c574f076dbf0edc.jpeg,img_dac6e1963b9d753d1c574f076dbf0edc.jpeg,dac6e1963b9d753d1c574f076dbf0edc,license-meaning-sign-stop-inspection-dac6e196.jpeg,/qbank/2023-test1/images/license-meaning-sign-stop-inspection-dac6e196.jpeg,q0697,697,license,,true,license-meaning-sign-stop-inspection
/qbank/2023-test1/images/img_c7cb5ed9a36c63b16365c34d2f350ff6.jpeg,img_c7cb5ed9a36c63b16365c34d2f350ff6.jpeg,c7cb5ed9a36c63b16365c34d2f350ff6,mcq-meaning-sign-ring-intersection-c7cb5ed9.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-ring-intersection-c7cb5ed9.jpeg,q0700,700,mcq,,true,mcq-meaning-sign-ring-intersection
/qbank/2023-test1/images/img_233cdd5f1b7597f5c063307fb71fd944.jpeg,img_233cdd5f1b7597f5c063307fb71fd944.jpeg,233cdd5f1b7597f5c063307fb71fd944,parking-meaning-sign-observation-deck-233cdd5f.jpeg,/qbank/2023-test1/images/parking-meaning-sign-observation-deck-233cdd5f.jpeg,q0701,701,parking,,true,parking-meaning-sign-observation-deck
/qbank/2023-test1/images/img_909e45af715be01b57f953457c519667.jpeg,img_909e45af715be01b57f953457c519667.jpeg,909e45af715be01b57f953457c519667,mcq-meaning-sign-recommended-speed-909e45af.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-recommended-speed-909e45af.jpeg,q0702,702,mcq,,true,mcq-meaning-sign-recommended-speed
/qbank/2023-test1/images/img_40ce236ca231a2a33a72b8bb420cbb8d.jpeg,img_40ce236ca231a2a33a72b8bb420cbb8d.jpeg,40ce236ca231a2a33a72b8bb420cbb8d,expressway-kind-sign-tourist-zone-40ce236c.jpeg,/qbank/2023-test1/images/expressway-kind-sign-tourist-zone-40ce236c.jpeg,q0703,703,expressway,,true,expressway-kind-sign-tourist-zone
/qbank/2023-test1/images/img_7e91f199ad84197d3d273a726decf88e.jpeg,img_7e91f199ad84197d3d273a726decf88e.jpeg,7e91f199ad84197d3d273a726decf88e,road-markings-marking-white-broken-lines-circles-intersection-gu-7e91f199.jpeg,/qbank/2023-test1/images/road-markings-marking-white-broken-lines-circles-intersection-gu-7e91f199.jpeg,q0704,704,road-markings,,true,road-markings-marking-white-broken-lines-circles-intersection-gu
/qbank/2023-test1/images/img_b1f0d45025e82c36787472f05b33491f.jpeg,img_b1f0d45025e82c36787472f05b33491f.jpeg,b1f0d45025e82c36787472f05b33491f,mcq-meaning-guide-arrow-indicates-going-b1f0d450.jpeg,/qbank/2023-test1/images/mcq-meaning-guide-arrow-indicates-going-b1f0d450.jpeg,q0705,705,mcq,,true,mcq-meaning-guide-arrow-indicates-going
/qbank/2023-test1/images/img_eb28b4f09ee745299cb6264709200f9e.jpeg,img_eb28b4f09ee745299cb6264709200f9e.jpeg,eb28b4f09ee745299cb6264709200f9e,mcq-meaning-guide-arrow-indicates-turning-eb28b4f0.jpeg,/qbank/2023-test1/images/mcq-meaning-guide-arrow-indicates-turning-eb28b4f0.jpeg,q0706,706,mcq,,true,mcq-meaning-guide-arrow-indicates-turning
/qbank/2023-test1/images/img_34d2daa7177924e21002352962d1f71b.jpeg,img_34d2daa7177924e21002352962d1f71b.jpeg,34d2daa7177924e21002352962d1f71b,mcq-meaning-guide-arrow-indicates-going-34d2daa7.jpeg,/qbank/2023-test1/images/mcq-meaning-guide-arrow-indicates-going-34d2daa7.jpeg,q0707,707,mcq,,true,mcq-meaning-guide-arrow-indicates-going
/qbank/2023-test1/images/img_acd8cbcc3c9224625867ea9b24b5bcad.jpeg,img_acd8cbcc3c9224625867ea9b24b5bcad.jpeg,acd8cbcc3c9224625867ea9b24b5bcad,mcq-meaning-figure-mark-speed-acd8cbcc.jpeg,/qbank/2023-test1/images/mcq-meaning-figure-mark-speed-acd8cbcc.jpeg,q0708,708,mcq,,true,mcq-meaning-figure-mark-speed
/qbank/2023-test1/images/img_589d295b918da979ca2f7e9fdd45b35f.jpeg,img_589d295b918da979ca2f7e9fdd45b35f.jpeg,589d295b918da979ca2f7e9fdd45b35f,parking-meaning-yellow-solid-line-curbstone-589d295b.jpeg,/qbank/2023-test1/images/parking-meaning-yellow-solid-line-curbstone-589d295b.jpeg,q0709,709,parking,,true,parking-meaning-yellow-solid-line-curbstone
/qbank/2023-test1/images/img_4645d0bbff8980d774be9fcbcefc1d61.jpeg,img_4645d0bbff8980d774be9fcbcefc1d61.jpeg,4645d0bbff8980d774be9fcbcefc1d61,traffic-signs-kind-sign-warning-4645d0bb.jpeg,/qbank/2023-test1/images/traffic-signs-kind-sign-warning-4645d0bb.jpeg,q0710,710,traffic-signs,,true,traffic-signs-kind-sign-warning
/qbank/2023-test1/images/img_6b5a765f690d055691fe993fd9349120.jpeg,img_6b5a765f690d055691fe993fd9349120.jpeg,6b5a765f690d055691fe993fd9349120,mcq-meaning-sign-sharp-left-6b5a765f.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-sharp-left-6b5a765f.jpeg,q0711,711,mcq,,true,mcq-meaning-sign-sharp-left
/qbank/2023-test1/images/img_a94afbf38d1889e75edcf489947c1d3c.jpeg,img_a94afbf38d1889e75edcf489947c1d3c.jpeg,a94afbf38d1889e75edcf489947c1d3c,road-markings-meaning-sign-watch-pedestrians-a94afbf3.jpeg,/qbank/2023-test1/images/road-markings-meaning-sign-watch-pedestrians-a94afbf3.jpeg,q0712,712,road-markings,,true,road-markings-meaning-sign-watch-pedestrians
/qbank/2023-test1/images/img_f3e725e8e0a937df945ef7a0ad2e5cc3.jpeg,img_f3e725e8e0a937df945ef7a0ad2e5cc3.jpeg,f3e725e8e0a937df945ef7a0ad2e5cc3,parking-meaning-sign-watch-out-f3e725e8.jpeg,/qbank/2023-test1/images/parking-meaning-sign-watch-out-f3e725e8.jpeg,q0713,713,parking,,true,parking-meaning-sign-watch-out
/qbank/2023-test1/images/img_ad7e9a5b3ab41e77c8ce6dfbc648c59d.jpeg,img_ad7e9a5b3ab41e77c8ce6dfbc648c59d.jpeg,ad7e9a5b3ab41e77c8ce6dfbc648c59d,traffic-signs-kind-sign-prohibitive-ad7e9a5b.jpeg,/qbank/2023-test1/images/traffic-signs-kind-sign-prohibitive-ad7e9a5b.jpeg,q0714,714,traffic-signs,,true,traffic-signs-kind-sign-prohibitive
/qbank/2023-test1/images/img_b16cbcb0e94564077e5e166b3e728e31.jpeg,img_b16cbcb0e94564077e5e166b3e728e31.jpeg,b16cbcb0e94564077e5e166b3e728e31,police-hand-signals-meaning-sign-right-turn-b16cbcb0.jpeg,/qbank/2023-test1/images/police-hand-signals-meaning-sign-right-turn-b16cbcb0.jpeg,q0715,715,police-hand-signals,,true,police-hand-signals-meaning-sign-right-turn
/qbank/2023-test1/images/img_d7248d389b30d90bd310c8ba3f9184e9.jpeg,img_d7248d389b30d90bd310c8ba3f9184e9.jpeg,d7248d389b30d90bd310c8ba3f9184e9,police-hand-signals-meaning-sign-left-right-d7248d38.jpeg,/qbank/2023-test1/images/police-hand-signals-meaning-sign-left-right-d7248d38.jpeg,q0716,716,police-hand-signals,,true,police-hand-signals-meaning-sign-left-right
/qbank/2023-test1/images/img_6d6b07c0fdb240377c6afe0927336416.jpeg,img_6d6b07c0fdb240377c6afe0927336416.jpeg,6d6b07c0fdb240377c6afe0927336416,police-hand-signals-meaning-sign-straight-left-6d6b07c0.jpeg,/qbank/2023-test1/images/police-hand-signals-meaning-sign-straight-left-6d6b07c0.jpeg,q0717,717,police-hand-signals,,true,police-hand-signals-meaning-sign-straight-left
/qbank/2023-test1/images/img_ae57265b16289905698d19b2ae6ed09b.jpeg,img_ae57265b16289905698d19b2ae6ed09b.jpeg,ae57265b16289905698d19b2ae6ed09b,mcq-meaning-sign-drive-roundabout-ae57265b.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-drive-roundabout-ae57265b.jpeg,q0718,718,mcq,,true,mcq-meaning-sign-drive-roundabout
/qbank/2023-test1/images/img_98a805176bd71e1825c5c62c273dfb24.jpeg,img_98a805176bd71e1825c5c62c273dfb24.jpeg,98a805176bd71e1825c5c62c273dfb24,right-of-way-meaning-sign-right-one-98a80517.jpeg,/qbank/2023-test1/images/right-of-way-meaning-sign-right-one-98a80517.jpeg,q0719,719,right-of-way,,true,right-of-way-meaning-sign-right-one
/qbank/2023-test1/images/img_9979d52ce0ec1e03f4ae3010c373af9c.jpeg,img_9979d52ce0ec1e03f4ae3010c373af9c.jpeg,9979d52ce0ec1e03f4ae3010c373af9c,mcq-meaning-sign-special-lane-9979d52c.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-special-lane-9979d52c.jpeg,q0720,720,mcq,,true,mcq-meaning-sign-special-lane
/qbank/2023-test1/images/img_89c2c77c3817e4c4fe49f47c1312c0d5.jpeg,img_89c2c77c3817e4c4fe49f47c1312c0d5.jpeg,89c2c77c3817e4c4fe49f47c1312c0d5,mcq-meaning-sign-intersection-ahead-89c2c77c.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-intersection-ahead-89c2c77c.jpeg,q0721,721,mcq,,true,mcq-meaning-sign-intersection-ahead
/qbank/2023-test1/images/img_000d6d639264ebc0ad3be1eb876c9af3.jpeg,img_000d6d639264ebc0ad3be1eb876c9af3.jpeg,000d6d639264ebc0ad3be1eb876c9af3,mcq-marking-white-polylines-circle-ascertaining-distance-000d6d63.jpeg,/qbank/2023-test1/images/mcq-marking-white-polylines-circle-ascertaining-distance-000d6d63.jpeg,q0722,722,mcq,,true,mcq-marking-white-polylines-circle-ascertaining-distance
/qbank/2023-test1/images/p71-723.jpg,p71-723.jpg,f7e1ee79e2f062aba70e818216be9048,road-markings-marking-com-bination-white-broken-entry-f7e1ee79.jpg,/qbank/2023-test1/images/road-markings-marking-com-bination-white-broken-entry-f7e1ee79.jpg,q0723,723,road-markings,,true,road-markings-marking-com-bination-white-broken-entry
/qbank/2023-test1/images/img_8ecfb12a689a25ae75e596998c10c83d.jpeg,img_8ecfb12a689a25ae75e596998c10c83d.jpeg,8ecfb12a689a25ae75e596998c10c83d,traffic-signs-kind-marking-double-yellow-solid-prohibitive-8ecfb12a.jpeg,/qbank/2023-test1/images/traffic-signs-kind-marking-double-yellow-solid-prohibitive-8ecfb12a.jpeg,q0724,724,traffic-signs,,true,traffic-signs-kind-marking-double-yellow-solid-prohibitive
/qbank/2023-test1/images/img_219690c2faf1fc75b20e0547d192545e.jpeg,img_219690c2faf1fc75b20e0547d192545e.jpeg,219690c2faf1fc75b20e0547d192545e,road-markings-meaning-yellow-broken-solid-lines-crossing-219690c2.jpeg,/qbank/2023-test1/images/road-markings-meaning-yellow-broken-solid-lines-crossing-219690c2.jpeg,q0725,725,road-markings,,true,road-markings-meaning-yellow-broken-solid-lines-crossing
/qbank/2023-test1/images/img_930cf7db59c0845182733c8a168e0a05.jpeg,img_930cf7db59c0845182733c8a168e0a05.jpeg,930cf7db59c0845182733c8a168e0a05,road-markings-meaning-white-solid-line-middle-same-direction-930cf7db.jpeg,/qbank/2023-test1/images/road-markings-meaning-white-solid-line-middle-same-direction-930cf7db.jpeg,q0726,726,road-markings,,true,road-markings-meaning-white-solid-line-middle-same-direction
/qbank/2023-test1/images/img_61dd087d55e2b1108e8bd8c51a055888.jpeg,img_61dd087d55e2b1108e8bd8c51a055888.jpeg,61dd087d55e2b1108e8bd8c51a055888,police-hand-signals-set-hand-signals-police-indicates-turn-left-61dd087d.jpeg,/qbank/2023-test1/images/police-hand-signals-set-hand-signals-police-indicates-turn-left-61dd087d.jpeg,q0727,727,police-hand-signals,,true,police-hand-signals-set-hand-signals-police-indicates-turn-left
/qbank/2023-test1/images/img_7a1ec0d3625ba279ebd37d64fa8262dd.jpeg,img_7a1ec0d3625ba279ebd37d64fa8262dd.jpeg,7a1ec0d3625ba279ebd37d64fa8262dd,mcq-run-light-continuously-flashes-look-make-7a1ec0d3.jpeg,/qbank/2023-test1/images/mcq-run-light-continuously-flashes-look-make-7a1ec0d3.jpeg,q0728,728,mcq,,true,mcq-run-light-continuously-flashes-look-make
/qbank/2023-test1/images/img_78ee78adbceba5fd893ec6c1f2a4edf2.jpeg,img_78ee78adbceba5fd893ec6c1f2a4edf2.jpeg,78ee78adbceba5fd893ec6c1f2a4edf2,traffic-lights-run-seeing-light-level-crossing-exceeding-stop-78ee78ad.jpeg,/qbank/2023-test1/images/traffic-lights-run-seeing-light-level-crossing-exceeding-stop-78ee78ad.jpeg,q0729,729,traffic-lights,,true,traffic-lights-run-seeing-light-level-crossing-exceeding-stop
/qbank/2023-test1/images/img_75d3b64095350abffba5e1a62b2ce578.jpeg,img_75d3b64095350abffba5e1a62b2ce578.jpeg,75d3b64095350abffba5e1a62b2ce578,mcq-meaning-sign-sharp-right-75d3b640.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-sharp-right-75d3b640.jpeg,q0730,730,mcq,,true,mcq-meaning-sign-sharp-right
/qbank/2023-test1/images/img_26f21e5f350b015405d54dd6a6bff9a7.jpeg,img_26f21e5f350b015405d54dd6a6bff9a7.jpeg,26f21e5f350b015405d54dd6a6bff9a7,traffic-signs-sign-narrows-right-26f21e5f.jpeg,/qbank/2023-test1/images/traffic-signs-sign-narrows-right-26f21e5f.jpeg,q0731,731,traffic-signs,,true,traffic-signs-sign-narrows-right
/qbank/2023-test1/images/img_b8e9cec468ee0631ac345af786d2794d.jpeg,img_b8e9cec468ee0631ac345af786d2794d.jpeg,b8e9cec468ee0631ac345af786d2794d,road-markings-meaning-sign-watch-children-b8e9cec4.jpeg,/qbank/2023-test1/images/road-markings-meaning-sign-watch-children-b8e9cec4.jpeg,q0732,732,road-markings,,true,road-markings-meaning-sign-watch-children
/qbank/2023-test1/images/img_5c7591bd9448e07eda565766fbcb923b.jpeg,img_5c7591bd9448e07eda565766fbcb923b.jpeg,5c7591bd9448e07eda565766fbcb923b,mcq-meaning-sign-slippery-section-5c7591bd.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-slippery-section-5c7591bd.jpeg,q0733,733,mcq,,true,mcq-meaning-sign-slippery-section
/qbank/2023-test1/images/img_1feb597a94f50d53eed13030d5035f0e.jpeg,img_1feb597a94f50d53eed13030d5035f0e.jpeg,1feb597a94f50d53eed13030d5035f0e,mcq-meaning-sign-tunnel-1feb597a.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-tunnel-1feb597a.jpeg,q0734,734,mcq,,true,mcq-meaning-sign-tunnel
/qbank/2023-test1/images/img_8ddda89bdf0e84d96d5ec06043aa53d0.jpeg,img_8ddda89bdf0e84d96d5ec06043aa53d0.jpeg,8ddda89bdf0e84d96d5ec06043aa53d0,police-hand-signals-meaning-sign-going-straight-8ddda89b.jpeg,/qbank/2023-test1/images/police-hand-signals-meaning-sign-going-straight-8ddda89b.jpeg,q0736,736,police-hand-signals,,true,police-hand-signals-meaning-sign-going-straight
/qbank/2023-test1/images/img_2ac20b7e80396ecedfe54f4fe1f3a538.jpeg,img_2ac20b7e80396ecedfe54f4fe1f3a538.jpeg,2ac20b7e80396ecedfe54f4fe1f3a538,police-hand-signals-meaning-sign-lane-both-2ac20b7e.jpeg,/qbank/2023-test1/images/police-hand-signals-meaning-sign-lane-both-2ac20b7e.jpeg,q0737,737,police-hand-signals,,true,police-hand-signals-meaning-sign-lane-both
/qbank/2023-test1/images/img_b1eb6bdd18aaf1bbc1be48456cce7707.jpeg,img_b1eb6bdd18aaf1bbc1be48456cce7707.jpeg,b1eb6bdd18aaf1bbc1be48456cce7707,expressway-meaning-sign-national-highway-b1eb6bdd.jpeg,/qbank/2023-test1/images/expressway-meaning-sign-national-highway-b1eb6bdd.jpeg,q0738,738,expressway,,true,expressway-meaning-sign-national-highway
/qbank/2023-test1/images/img_b4a6da76087827ab40db526f64cecd9e.jpeg,img_b4a6da76087827ab40db526f64cecd9e.jpeg,b4a6da76087827ab40db526f64cecd9e,police-hand-signals-meaning-sign-bypass-over-b4a6da76.jpeg,/qbank/2023-test1/images/police-hand-signals-meaning-sign-bypass-over-b4a6da76.jpeg,q0739,739,police-hand-signals,,true,police-hand-signals-meaning-sign-bypass-over
/qbank/2023-test1/images/img_5062bd48bf2f065e58f1a545ac9544d3.jpeg,img_5062bd48bf2f065e58f1a545ac9544d3.jpeg,5062bd48bf2f065e58f1a545ac9544d3,parking-meaning-sign-expressway-emergency-5062bd48.jpeg,/qbank/2023-test1/images/parking-meaning-sign-expressway-emergency-5062bd48.jpeg,q0740,740,parking,,true,parking-meaning-sign-expressway-emergency
/qbank/2023-test1/images/img_d643077903321a100bd9a648ebeb4656.jpeg,img_d643077903321a100bd9a648ebeb4656.jpeg,d643077903321a100bd9a648ebeb4656,license-meaning-sign-distance-tourist-d6430779.jpeg,/qbank/2023-test1/images/license-meaning-sign-distance-tourist-d6430779.jpeg,q0741,741,license,,true,license-meaning-sign-distance-tourist
/qbank/2023-test1/images/img_ce2679068f9dd25adfaf007e53a3b56c.jpeg,img_ce2679068f9dd25adfaf007e53a3b56c.jpeg,ce2679068f9dd25adfaf007e53a3b56c,parking-meaning-park-marking-fixed-direction-ce267906.jpeg,/qbank/2023-test1/images/parking-meaning-park-marking-fixed-direction-ce267906.jpeg,q0742,742,parking,,true,parking-meaning-park-marking-fixed-direction
/qbank/2023-test1/images/img_2da4c122f85416187dd3efd73211db5f.jpeg,img_2da4c122f85416187dd3efd73211db5f.jpeg,2da4c122f85416187dd3efd73211db5f,mcq-meaning-guide-arrow-right-curve-2da4c122.jpeg,/qbank/2023-test1/images/mcq-meaning-guide-arrow-right-curve-2da4c122.jpeg,q0743,743,mcq,,true,mcq-meaning-guide-arrow-right-curve
/qbank/2023-test1/images/img_b5ec5d8612d199642db3988baf5b5da3.jpeg,img_b5ec5d8612d199642db3988baf5b5da3.jpeg,b5ec5d8612d199642db3988baf5b5da3,mcq-meaning-mark-minimum-speed-b5ec5d86.jpeg,/qbank/2023-test1/images/mcq-meaning-mark-minimum-speed-b5ec5d86.jpeg,q0744,744,mcq,,true,mcq-meaning-mark-minimum-speed
/qbank/2023-test1/images/img_a9b0919fa3101744f4f9b3121d365abc.jpeg,img_a9b0919fa3101744f4f9b3121d365abc.jpeg,a9b0919fa3101744f4f9b3121d365abc,mcq-meaning-yellow-marking-gradual-width-a9b0919f.jpeg,/qbank/2023-test1/images/mcq-meaning-yellow-marking-gradual-width-a9b0919f.jpeg,q0745,745,mcq,,true,mcq-meaning-yellow-marking-gradual-width
/qbank/2023-test1/images/img_bb83bf5fe7829809d81d531bb49c4f2b.jpeg,img_bb83bf5fe7829809d81d531bb49c4f2b.jpeg,bb83bf5fe7829809d81d531bb49c4f2b,signal-lights-allowed-intersection-straight-turn-bb83bf5f.jpeg,/qbank/2023-test1/images/signal-lights-allowed-intersection-straight-turn-bb83bf5f.jpeg,q0746,746,traffic-signals,traffic-signals:signal-lights,true,signal-lights-allowed-intersection-straight-turn
/qbank/2023-test1/images/img_cd1d9c40b39cfe3932a5176f51b031a3.jpeg,img_cd1d9c40b39cfe3932a5176f51b031a3.jpeg,cd1d9c40b39cfe3932a5176f51b031a3,mcq-meaning-sign-steep-uphill-cd1d9c40.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-steep-uphill-cd1d9c40.jpeg,q0747,747,mcq,,true,mcq-meaning-sign-steep-uphill
/qbank/2023-test1/images/img_973ceb6fedb60cfdfc3f4187f8ac30e1.jpeg,img_973ceb6fedb60cfdfc3f4187f8ac30e1.jpeg,973ceb6fedb60cfdfc3f4187f8ac30e1,mcq-meaning-sign-steep-downhill-973ceb6f.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-steep-downhill-973ceb6f.jpeg,q0748,748,mcq,,true,mcq-meaning-sign-steep-downhill
/qbank/2023-test1/images/img_64f2ed0002f65cf67d98b02cb73ba52c.jpeg,img_64f2ed0002f65cf67d98b02cb73ba52c.jpeg,64f2ed0002f65cf67d98b02cb73ba52c,mcq-meaning-sign-watch-disabled-64f2ed00.jpeg,/qbank/2023-test1/images/mcq-meaning-sign-watch-disabled-64f2ed00.jpeg,q0749,749,mcq,,true,mcq-meaning-sign-watch-disabled
